SRR3405783_2	SRR3405784_2	SRR3405785_2	SRR3405786_2	SRR3405787_2	SRR3405788_2	SRR3405789_2	SRR3405790_2	SRR3405791_2	SRR3405792_2	SRR3405793_2	SRR3405794_2	SRR3405795_2	SRR3405796_2	SRR3405797_2	SRR3405798_2	SRR3405799_2	SRR3405800_2	SRR3405801_2	SRR3405802_2	SRR3405803_2	SRR3405804_2	SRR3405805_2	SRR3405806_2	SRR3405807_2	SRR3405808_2	SRR3405809_2	SRR3405810_2	SRR3405811_2	SRR3405812_2	SRR3405813_2	SRR3405814_2	SRR3405815_2	SRR3405816_2	SRR3405817_2	SRR3405818_2	SRR3405819_2	SRR3405820_2	SRR3405821_2	SRR3405822_2	SRR3405823_2	SRR3405824_2	SRR3405825_2	SRR3405826_2	SRR3405827_2	SRR3405828_2	SRR3405829_2	SRR3405830_2	SRR3405831_2	SRR3405832_2
YJR040W	1288.6445651291	1398.49140562342	1469.06242138363	1430.99878494632	1350.03910736875	1459.91298736397	1528.88810158899	1250.72658145868	1126.98002800693	1137.03863934483	1082.20172078047	1123.48842725955	1186.91436840338	1221.26821607463	1232.9860805941	1227.27081908255	1374.57448603616	1488.06225977165	1344.33697440572	1432.7260905456	1382.71373462376	1269.41752164348	1273.3818113842	1293.9476832249	1228.65217297357	1208.26192748266	1265.50488768214	1199.88361707952	1352.41888413567	1192.9263307077	1303.26000054277	1349.07231930103	1415.7116720809	1359.43176532673	1309.39968104146	1201.93126889425	1107.94750412708	1244.85993665977	1151.23850382288	1260.65897083916	1261.90006207423	1259.66449350731	1267.47229950865	1410.28279863054	1462.32399179171	1449.06151653947	1518.28055474127	1490.40976216759	1536.89207771518	1392.15113321729
YML109W	296.10399014915	500.318377457356	420.99384019611	549.410734677252	867.803820033612	1124.63641854176	1045.78907675276	857.27550851899	844.123162256177	723.891059210217	645.683379625325	528.645591913831	475.145864052592	432.205461215787	460.425416134382	440.48086328458	485.783318970199	546.180155271992	525.660788458753	563.294018505107	569.101483053638	521.871647786763	572.149635800023	550.449518468656	515.55208826734	469.740084073302	451.886529814379	408.508644871583	473.959488095883	384.926810199286	426.930000177803	467.059447623178	472.558857925687	497.238671927652	471.542720617658	449.865703500419	442.929463924676	460.962779892844	449.016777150859	438.767702585844	435.479237107971	412.79233218535	418.361157506991	403.080122403224	415.571265205969	400.863615936144	469.749279952864	462.488758092634	456.426002945616	423.839923461939
YBR172C	990.171743058757	1633.8810481541	1332.6564918096	1549.10627493452	1698.25912123033	1774.04598878298	1814.86051284262	1860.6290576687	1641.1035135539	1929.78762857748	2032.03329644214	2011.09090257167	1865.42266227048	1949.63383594434	1723.48432796248	1370.0473747679	1519.22253109957	1344.08619843295	1391.45502827317	1431.50153833146	1368.83321064684	1513.04310660536	1593.18089643502	1790.48271489251	1680.36253068444	1730.75357179949	1797.52893017296	1659.67689702156	1629.4400332124	1372.09646758724	1547.73360064458	1453.28436643804	1331.22089914617	1445.74489328399	1337.19588351997	1284.349413047	1315.06381683552	1364.65817324209	1310.75762202121	1527.02106887464	1435.10203137854	1466.06065959999	1475.22339822511	1391.37286696224	1464.93217964865	1350.47324904705	1373.81220752172	1326.15434399066	1340.05299169909	1269.07454005815
YHR207C	454.815728869094	457.855932138097	435.713904538631	392.285591746522	405.341277965067	378.570540171623	521.043584258232	616.300054631812	668.894223410585	664.743862908895	723.488732099738	682.48425622738	663.303626217419	596.50632661743	577.605758528944	528.577035941496	595.314497602034	483.945341661068	571.306403142847	521.659243224295	493.292467487394	553.927645808063	582.615787674413	572.189230888429	636.008183656905	596.595026563685	570.979777819647	547.330846700237	572.020071839859	620.737829060109	529.393200220475	540.95526286579	502.032383368038	595.748220139734	558.902214121561	572.348223282976	640.064267586926	542.564477275004	588.279499387497	492.587441572465	481.006611896531	492.389059916157	477.446332371304	503.601338113658	476.42898186793	465.038997605735	468.840673995508	420.857200490187	404.852443290744	440.141458979706
YMR190C	163.449402562331	222.466289607422	249.259756200028	228.833261852138	206.515339451037	279.900558956679	333.171741266365	442.49917417336	544.366043520317	580.878435317467	550.700222059158	477.366037142648	457.090321218594	402.903396048615	327.690161032578	287.072010899261	307.69063921004	259.15691040967	267.983931371129	337.976411103064	301.10059703776	364.156137521967	396.550865463024	417.402478459644	491.460869189427	403.17263900409	333.906302818507	351.91870272487	348.932243822314	254.306000732261	283.122000117911	285.162056256748	288.840549335035	302.095947850385	358.37246766942	283.884718748356	264.509989724032	354.186090765123	316.506186901451	319.269638056228	289.989582892353	332.270061108835	320.203528296922	295.592089762364	330.370461879222	281.813632549075	300.748571884716	342.892647161969	336.087697084249	303.208560630464
YDR047W	2244.46824533056	1930.19506875153	2303.19940079317	2447.56682377332	2567.16142711209	2837.26537820115	2789.38785604674	3013.25943666003	2916.62787042993	2715.47426601296	2574.64984551694	2506.1716949989	2250.29081215308	2237.42197597906	2402.71551617875	2273.79259426557	2530.08661480864	2505.18346729348	2204.24145748671	2440.53256278408	2643.70595129608	2567.0443215457	2439.77629249685	2394.84672016221	2403.09910302183	2312.27672400788	2369.621729002	2170.75481203406	2228.42676558185	2795.05413532094	2478.89040103238	2597.72212045183	2587.77553383838	2526.53536509654	2555.26518498916	2630.51243420856	2985.71889344155	2692.8560136113	2680.59639893069	2491.21537580445	2450.56043427122	2648.90505541361	2526.36771879506	2571.75070688872	2668.17617765087	2614.44924453944	2564.08601165761	2516.81689142063	2742.8538143116	2712.57551015641
YPL240C	3942.92073282608	9102.6559411568	8794.74777584508	8381.41366451977	7563.07506447015	6278.63268220809	5528.79995090352	5087.14110838819	4403.85013311942	4165.02197238269	3617.44366049869	3222.22075071288	3237.64391765436	3427.29512223172	2958.54439691755	3381.07035059129	4563.52040437065	5132.97880617862	4900.27760221493	4884.73878221059	5317.30841577321	4673.76451150553	4688.83603972702	4723.60471456831	4458.08009036782	4172.39721735697	4437.61476445796	4212.41381854593	4868.7079828884	4681.54228620753	5154.61800214673	5236.18167751177	4977.09599636493	5256.65712983139	5020.19271192316	4774.52887862659	4423.05619609289	4192.0701772176	4214.17437653052	4028.27063330372	3986.61447061569	4071.46517776537	4096.88978615616	4261.70144229779	4205.26822134157	3979.80374150988	3787.06963025829	4106.38545442314	3975.46189006304	3921.33436879882
YJR127C	253.465015567672	404.316327170336	423.937853064614	310.032161219025	297.689664846973	455.090117440355	502.534043076768	654.685525162513	802.317273293016	773.327521790427	680.038989808832	566.872169106895	477.996739236908	501.274614824121	440.722526705208	440.48086328458	456.519263610548	513.669431743898	583.08591660971	592.683271644504	584.049739644165	616.757401929811	680.299871835393	665.235200045058	642.030988426383	540.075497731336	527.571958453241	519.920093472923	478.045345751882	419.60490120823	462.882000192776	504.007355244484	454.874742660277	542.271608253175	521.178796472149	460.167971519513	435.443332140034	523.466207674924	481.93342058861	508.094823992339	517.626456835156	513.67655686742	555.591241062814	500.615559429189	585.972871859462	608.271008868301	602.405749726787	613.119302872395	562.151800238104	572.998973449506
YLR088W	875.283394880887	885.249675242812	838.062329900881	988.095697490567	1131.44042358813	1514.28216068649	1639.0198716187	1754.00275063898	1515.68584666441	1405.4080076374	1243.87518046757	1217.65633693027	1248.68333073021	1273.59333244458	1110.62076729712	1168.03373746842	1139.62592729153	1165.74165793597	1403.23454174003	1442.52250825873	1327.19163871608	1432.26199159168	1302.45445547973	1250.46825838535	1304.53951306899	1253.47755054854	1213.19290024057	1188.38878508097	1170.18963267811	945.555948177224	1039.01280043272	1173.8066036615	1230.0284617941	1271.24226502258	1206.15664326412	1145.84114301252	1107.94750412708	1130.27031905929	1128.45005836597	1257.01017497566	1219.34186390232	1147.67374867676	1197.90427103938	1202.27355027925	1158.90480443422	1301.17911530085	1297.48930710385	1240.62041655291	1288.47943204422	1176.97086438277
YMR183C	829.09117241762	828.940780362926	1022.55380299382	955.40523151169	859.015933248461	890.043504020518	968.974480849679	1042.80528275071	1097.6269570328	1261.51258977	1445.96700507643	1474.98646632748	1573.68310174219	1459.8707467216	1283.79879543776	1204.48732615404	1107.01740846221	1076.56938768748	1108.74670506846	1082.50415730112	1092.29046372209	1174.53176750043	1278.03343443948	1383.51529839436	1427.40473036635	1472.01972870029	1445.81429120413	1405.02215736135	1504.41278893883	1310.83184013811	1375.16400057271	1391.70452040253	1288.9755126788	1319.08975986845	1395.76645302827	1327.8478780165	1374.95287111266	1489.66502880625	1531.04592810462	1484.14771747852	1434.11230583966	1500.30576339115	1419.95017012623	1424.21643249139	1409.29083870058	1389.53652484594	1420.15111134686	1392.76483615458	1340.91255102667	1365.25359961298
YJL186W	2515.69950030718	3515.15199512474	3491.59926204606	2681.67274142851	3045.00277105465	3610.51584323255	3923.09725341145	3794.83026718792	3979.5648344933	3829.56026201698	3591.17172329954	3322.91514917265	3103.65278399153	2938.57853533639	2825.80914181575	3131.97082790622	2966.53909760115	3049.50586693529	3517.65720904191	3535.28224222662	3490.41791388807	3574.88489933537	3642.22085228795	3307.04505329589	3439.02152337209	3114.85403342724	2984.00932618806	3044.36204392394	2887.06701972889	2908.33589928349	2806.05360116863	2984.2540771055	2978.79097137356	3085.69432447179	2910.65948810731	3055.19481588453	3069.31403170339	3014.05418415811	2894.97658952527	2938.19286908317	2865.25543506267	2896.95067206311	2928.52810254893	2825.54189506853	2923.77858763111	2870.2206932226	2863.01737162761	2843.81385295258	2964.62012082755	2886.18686342063
YDL102W	406.254674484634	442.163289302719	479.874097566195	802.498213223395	1280.83449893569	1456.89247773494	1287.33858917087	1093.98591012498	897.49238220915	697.407239970819	571.919863643089	531.442658537714	544.517160204271	614.296866183213	620.12251992874	718.439477012435	832.771403948913	784.901753749717	861.376922264344	858.411102113217	822.15411247899	746.263633935863	721.001573569134	673.931085012967	621.553452210157	584.035131267608	573.205819838437	569.436292851297	567.93421418386	583.747865317235	645.338400268763	635.693487535806	656.277166516339	706.454188606646	669.09430251853	582.65049130207	517.7907817711	611.144627202565	534.26244348965	562.826761944836	518.616182374038	513.67655686742	576.556948272732	567.297950048982	606.838374714992	621.292100801262	636.024170148945	634.313550379095	607.708444599907	552.622054052297
YDR122W	824.353508575233	1195.41014540088	1339.52585516944	891.078830714545	699.735485267609	602.088252719762	534.000263085258	485.14969698525	450.969908602615	447.57654514583	493.104052045631	553.819191528776	627.192540549422	670.807991862759	744.561821586681	798.941152026513	812.704623130866	827.630133243785	892.298145114859	811.878117975839	786.91893622989	746.263633935863	760.540369539055	735.671868285123	735.986742830245	820.161162833866	786.905853642281	816.133071897123	746.077607985417	703.965247481577	759.486000316302	769.274384320528	801.679892031935	833.10932202218	774.32278333005	742.907993821303	699.953321864066	667.571332839166	688.717462697558	751.651947880947	739.324977544668	733.955873145701	781.449086915108	754.406747608997	797.236088271701	903.105733350337	883.164990549678	906.811018322382	804.547530616002	867.241689545198
YHR123W	1481.70436670635	1409.56856527192	1246.29878100014	1236.96505139427	1426.93311673881	1608.9247957294	1643.64725691407	1552.4790303528	1337.78844682117	1190.00627782363	1037.74151936652	1037.71171746048	1078.58111139938	1041.269815762	1181.13637156996	1640.41149085292	1322.7353022562	1644.11373270651	1976.01338406624	1923.77152841635	1597.32798995918	1746.41077220042	1615.27610594763	1533.0845198424	1503.29207046178	1326.32494326579	1373.46792559346	1459.84366381598	1380.20271619646	1418.33392226584	1510.88280062923	1532.86447516086	1667.21908918896	1604.29835659676	1559.56550334809	1532.74854195181	1341.26527808177	1499.21416360629	1429.76394829616	1559.86023164614	1456.87599323394	1509.56119684822	1446.63379748431	1574.5006262763	1624.90103487438	1691.81187328966	1794.49676577738	1611.51974792016	1845.47387631683	1705.14061515842
YDL197C	163.449402562331	304.621890333815	356.225557089016	359.595125767645	577.803556123645	770.229955402371	755.189280203761	666.414418935782	505.228615554804	446.693751171183	381.953548510755	344.971550278867	300.292186081238	284.648633052528	267.544498564573	335.676795813421	408.860659167689	443.074717797178	459.40102520765	522.883795438436	442.041302034158	484.686690082055	494.234949624003	471.316965260681	455.324040572557	438.340345833108	412.930794485553	397.013812873031	408.5857655999	314.414691814432	472.768800196893	426.322011015071	397.892593471732	451.267549428681	458.637340895491	441.852828374457	340.61899620123	465.303295711044	413.568084217896	431.470110858845	420.633354024744	379.472771739896	401.207397062513	413.032718018118	495.555692818833	443.647203715871	462.480432294019	487.467692654102	448.689968997386	469.484222911686
YNL068C	248.727351725286	408.931810357212	365.057595694529	374.35856201617	405.341277965067	485.295213730644	660.790620178291	887.130874487313	1031.8049190908	1105.25805625755	1146.87110465531	1197.1445150218	945.540269464659	888.48047596175	710.341013630747	648.570098698329	538.45861861757	525.744843340047	480.01517377466	553.497600791975	591.523867939429	593.677083354475	715.187044750029	785.238412602205	791.396546709445	792.529393182495	775.775643548331	713.563801756206	639.845308929443	418.448964841265	512.316000213363	438.637980222173	423.436315521769	545.086166773521	527.135125574688	420.103595889704	368.068146078252	615.485143020765	460.833008128513	544.582782627337	584.927793479115	506.272210101763	462.198545309545	459.809917408122	565.976764956246	526.424145289692	503.367700375023	514.717439448431	480.49366411789	568.108512794176
YER152C	563.781997243981	562.165852161494	571.138496489828	506.174957092286	459.167084524114	515.500310020934	503.459520135841	484.083433914952	508.786563551669	450.224927069769	413.27778132513	378.536349765459	375.365232601548	340.113256404675	451.092468510037	440.48086328458	606.184003878476	781.186242489363	703.825929645054	829.021848973821	885.150336681925	719.336595597971	659.367568086612	652.191372593194	580.598379777705	602.874974211724	323.889113733952	411.16129840971	560.579670403062	797.596093205727	699.266400291222	882.012871677847	871.433902245498	765.559917533895	808.075314911103	964.979104455097	1087.9844860347	746.568720730406	842.328465407062	654.046658532329	580.968891323588	672.870012329034	634.689136445685	667.819165759415	714.643472801896	749.642864140445	812.293725875939	775.10390881646	691.945258702865	786.549088732252
YGL022W	6093.8201172695	5859.81745405774	6157.89358328809	5938.06496538888	6320.6875702195	8051.67183444806	8703.18626352472	8209.15937821854	7486.81207240279	7295.40940647956	6454.81287800716	6446.30621250834	6627.33451180556	6511.33748107657	6216.78011199464	5948.01055387039	6525.04822933465	6839.32735249606	6989.66880339973	7526.09790811389	7584.10475446528	7399.80658323688	7113.49455729419	7695.85819659969	7096.0685793993	7128.99657005364	6363.14111071134	6598.03356716829	6917.3570116063	6074.44560840014	6320.36160263223	6415.67257465347	6478.28089222865	6616.08889515812	6572.80916465161	6565.9788175023	6844.81982842471	6584.56249620946	6568.13639057891	6777.63831645078	6566.82895048042	6730.55120998176	6512.71104875347	6685.15847452458	7419.42505704547	7382.95912598865	7547.78968775327	7190.90540405896	8112.52093371135	7532.93956276008
